# CIE bound-bound cooling efficiency for Ar (Z=18)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Ar0          L_Ar1          L_Ar2          L_Ar3          L_Ar4          L_Ar5          L_Ar6          L_Ar7          L_Ar8          L_Ar9          L_Ar10         L_Ar11         L_Ar12         L_Ar13         L_Ar14         L_Ar15         L_Ar16         L_Ar17         L_Ar18       
         7.0000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   9.206560e-23   1.521099e-22   2.587793e-22   2.117675e-22   2.817617e-22   4.802174e-22   5.638499e-22   8.348993e-22   8.452694e-22   4.697407e-21   9.987169e-21   9.014409e-21   0.000000e+00
         7.0500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   8.814625e-23   1.463917e-22   2.474846e-22   1.999239e-22   2.646470e-22   4.519096e-22   5.285425e-22   7.838564e-22   8.125980e-22   4.523316e-21   9.580911e-21   8.608514e-21   0.000000e+00
         7.1000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   8.437970e-23   1.408914e-22   2.363161e-22   1.884221e-22   2.482375e-22   4.248491e-22   4.948774e-22   7.353216e-22   7.816919e-22   4.354385e-21   9.195875e-21   8.224605e-21   0.000000e+00
         7.1500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   8.075992e-23   1.355977e-22   2.253462e-22   1.772786e-22   2.325122e-22   3.988954e-22   4.627822e-22   6.892039e-22   7.525783e-22   4.190798e-21   8.830528e-21   7.861214e-21   0.000000e+00
         7.2000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   7.728057e-23   1.304993e-22   2.146307e-22   1.665528e-22   2.174541e-22   3.739239e-22   4.321834e-22   6.453044e-22   7.251828e-22   4.032236e-21   8.483131e-21   7.516891e-21   0.000000e+00
         7.2500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   7.393591e-23   1.255840e-22   2.041672e-22   1.562878e-22   2.030489e-22   3.499272e-22   4.030171e-22   6.033822e-22   6.990467e-22   3.878234e-21   8.151831e-21   7.190066e-21   0.000000e+00
         7.3000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   7.072094e-23   1.208412e-22   1.939373e-22   1.464675e-22   1.892846e-22   3.269776e-22   3.752461e-22   5.632570e-22   6.734144e-22   3.727686e-21   7.835299e-21   6.879258e-21   0.000000e+00
         7.3500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   6.763103e-23   1.162610e-22   1.839286e-22   1.370614e-22   1.761512e-22   3.051331e-22   3.488473e-22   5.249687e-22   6.477044e-22   3.579548e-21   7.532679e-21   6.583418e-21   0.000000e+00
         7.4000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   6.466110e-23   1.118350e-22   1.741542e-22   1.280447e-22   1.636395e-22   2.843671e-22   3.237963e-22   4.886159e-22   6.222395e-22   3.433457e-21   7.242551e-21   6.301582e-21   0.000000e+00
         7.4500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   6.180529e-23   1.075544e-22   1.646355e-22   1.194142e-22   1.517409e-22   2.646214e-22   3.000565e-22   4.542386e-22   5.976113e-22   3.290126e-21   6.962978e-21   6.032309e-21   0.000000e+00
         7.5000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.905743e-23   1.034099e-22   1.553925e-22   1.111727e-22   1.404469e-22   2.458425e-22   2.775883e-22   4.217414e-22   5.741894e-22   3.150349e-21   6.692909e-21   5.774205e-21   0.000000e+00
         7.5500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.641194e-23   9.939170e-23   1.464435e-22   1.033216e-22   1.297482e-22   2.280066e-22   2.563542e-22   3.910094e-22   5.517190e-22   3.014316e-21   6.432219e-21   5.526576e-21   0.000000e+00
         7.6000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.386426e-23   9.549115e-23   1.378062e-22   9.586287e-23   1.196349e-22   2.111031e-22   2.363221e-22   3.619450e-22   5.298587e-22   2.881571e-21   6.181201e-21   5.289181e-21   0.000000e+00
         7.6500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.141003e-23   9.170135e-23   1.294931e-22   8.880071e-23   1.100959e-22   1.951196e-22   2.174608e-22   3.345021e-22   5.083656e-22   2.751671e-21   5.939170e-21   5.061774e-21   0.000000e+00
         7.7000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.904490e-23   8.801631e-23   1.214965e-22   8.213566e-23   1.011188e-22   1.800442e-22   1.997385e-22   3.086435e-22   4.872340e-22   2.624420e-21   5.703905e-21   4.843237e-21   0.000000e+00
         7.7500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.676441e-23   8.443043e-23   1.138007e-22   7.584660e-23   9.268990e-23   1.658672e-22   1.831220e-22   2.843308e-22   4.665102e-22   2.499974e-21   5.473916e-21   4.631956e-21   0.000000e+00
         7.8000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.456439e-23   8.093827e-23   1.064031e-22   6.990329e-23   8.479390e-23   1.525745e-22   1.675777e-22   2.615310e-22   4.462292e-22   2.378527e-21   5.249827e-21   4.427370e-21   0.000000e+00
         7.8500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.244128e-23   7.753495e-23   9.932175e-23   6.428898e-23   7.741429e-23   1.401214e-22   1.530689e-22   2.402121e-22   4.264484e-22   2.260262e-21   5.032305e-21   4.229770e-21   0.000000e+00
         7.9000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.039204e-23   7.421670e-23   9.257625e-23   5.901095e-23   7.053332e-23   1.284480e-22   1.395526e-22   2.203239e-22   4.072502e-22   2.145367e-21   4.820786e-21   4.039113e-21   0.000000e+00
         7.9500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.841422e-23   7.098077e-23   8.617035e-23   5.407746e-23   6.413214e-23   1.175089e-22   1.269829e-22   2.017675e-22   3.886796e-22   2.034005e-21   4.614482e-21   3.854686e-21   0.000000e+00
         8.0000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.650576e-23   6.782541e-23   8.009381e-23   4.948202e-23   5.819099e-23   1.072963e-22   1.153162e-22   1.844354e-22   3.705751e-22   1.926160e-21   4.413520e-21   3.676061e-21   0.000000e+00
         8.0500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.466485e-23   6.474972e-23   7.433373e-23   4.520475e-23   5.268947e-23   9.780740e-23   1.045145e-22   1.682675e-22   3.527241e-22   1.821610e-21   4.217834e-21   3.503282e-21   0.000000e+00
         8.1000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.288970e-23   6.175328e-23   6.888117e-23   4.122503e-23   4.760670e-23   8.902170e-23   9.453956e-23   1.532498e-22   3.350989e-22   1.720166e-21   4.026070e-21   3.335803e-21   0.000000e+00
         8.1500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.117868e-23   5.883587e-23   6.373176e-23   3.752656e-23   4.292152e-23   8.089638e-23   8.534946e-23   1.393670e-22   3.178906e-22   1.621995e-21   3.837719e-21   3.172720e-21   0.000000e+00
         8.2000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.953031e-23   5.599744e-23   5.888037e-23   3.409762e-23   3.861273e-23   7.338686e-23   7.689933e-23   1.265654e-22   3.012910e-22   1.527399e-21   3.653963e-21   3.014125e-21   0.000000e+00
         8.2500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.794318e-23   5.323820e-23   5.432019e-23   3.092663e-23   3.465919e-23   6.645393e-23   6.914457e-23   1.147688e-22   2.853335e-22   1.436618e-21   3.475793e-21   2.860688e-21   0.000000e+00
         8.3000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.641606e-23   5.055845e-23   5.004189e-23   2.800154e-23   3.104002e-23   6.006715e-23   6.204237e-23   1.039027e-22   2.699344e-22   1.349610e-21   3.302978e-21   2.712643e-21   0.000000e+00
         8.3500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.494780e-23   4.795867e-23   4.603516e-23   2.530906e-23   2.773471e-23   5.419733e-23   5.555216e-23   9.390605e-23   2.550222e-22   1.266249e-21   3.135005e-21   2.569629e-21   0.000000e+00
         8.4000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.353729e-23   4.543942e-23   4.228959e-23   2.283572e-23   2.472325e-23   4.881557e-23   4.963455e-23   8.472928e-23   2.405784e-22   1.186418e-21   2.971665e-21   2.431314e-21   0.000000e+00
         8.4500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.218345e-23   4.300118e-23   3.879459e-23   2.056822e-23   2.198616e-23   4.389187e-23   4.425134e-23   7.632436e-23   2.266313e-22   1.110094e-21   2.813171e-21   2.297635e-21   0.000000e+00
         8.5000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.088525e-23   4.064441e-23   3.553986e-23   1.849366e-23   1.950462e-23   3.939632e-23   3.936541e-23   6.864381e-23   2.132066e-22   1.037289e-21   2.659742e-21   2.168680e-21   0.000000e+00
         8.5500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.964172e-23   3.836948e-23   3.251508e-23   1.659965e-23   1.726044e-23   3.529991e-23   3.494102e-23   6.163881e-23   2.003203e-22   9.679946e-22   2.511512e-21   2.044511e-21   0.000000e+00
         8.6000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.845196e-23   3.617670e-23   2.970960e-23   1.487428e-23   1.523619e-23   3.157473e-23   3.094397e-23   5.526189e-23   1.879716e-22   9.021679e-22   2.368485e-21   1.925125e-21   0.000000e+00
         8.6500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.731503e-23   3.406635e-23   2.711245e-23   1.330598e-23   1.341514e-23   2.819428e-23   2.734163e-23   4.946746e-23   1.761550e-22   8.397333e-22   2.230645e-21   1.810460e-21   0.000000e+00
         8.7000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.622995e-23   3.203853e-23   2.471260e-23   1.188360e-23   1.178134e-23   2.513335e-23   2.410303e-23   4.421214e-23   1.648637e-22   7.806076e-22   2.098133e-21   1.700484e-21   0.000000e+00
         8.7500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.519569e-23   3.009314e-23   2.249899e-23   1.059642e-23   1.031959e-23   2.236782e-23   2.119879e-23   3.945519e-23   1.540903e-22   7.247054e-22   1.971140e-21   1.595274e-21   0.000000e+00
         8.8000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.421114e-23   2.822985e-23   2.046064e-23   9.434134e-24   9.015473e-24   1.987469e-23   1.860109e-23   3.515802e-23   1.438289e-22   6.719396e-22   1.849397e-21   1.494809e-21   0.000000e+00
         8.8500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.327512e-23   2.644809e-23   1.858682e-23   8.386870e-24   7.855329e-24   1.763210e-23   1.628368e-23   3.128402e-23   1.340732e-22   6.222257e-22   1.732498e-21   1.398796e-21   0.000000e+00
         8.9000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.238638e-23   2.474702e-23   1.686703e-23   7.445259e-24   6.826285e-24   1.561927e-23   1.422184e-23   2.779857e-23   1.248151e-22   5.754741e-22   1.620587e-21   1.307045e-21   0.000000e+00
         8.9500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.154367e-23   2.312559e-23   1.529102e-23   6.600435e-24   5.916230e-24   1.381655e-23   1.239233e-23   2.466899e-23   1.160450e-22   5.315867e-22   1.514008e-21   1.219693e-21   0.000000e+00
         9.0000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.074569e-23   2.158258e-23   1.384890e-23   5.844036e-24   5.113820e-24   1.220540e-23   1.077340e-23   2.186443e-23   1.077521e-22   4.904582e-22   1.412795e-21   1.136849e-21   0.000000e+00
